departamento,anio,mes,cantidadunidades,valormilespesos,toneladas
Bogotá,2015,Diciembre,571.43,13675.32,0.57
Bogotá,2015,Diciembre,2970.00,49916.51,2.97
Bogotá,2016,Diciembre,25.00,1695.66,0.03
Bogotá,2016,Diciembre,0.67,94.81,0.00
Bogotá,2016,Diciembre,12.00,1061.97,0.01
Bogotá,2016,Diciembre,158.00,4078.35,0.16
Bogotá,2016,Diciembre,10.00,208.37,0.01
Bogotá,2016,Diciembre,662.40,43856.21,0.66
Bogotá,2016,Diciembre,1311.00,33875.67,1.31
Bogotá,2016,Diciembre,566.86,12733.07,0.57
Bogotá,2016,Diciembre,128.20,2879.75,0.13
Bogotá,2016,Diciembre,3871.63,86966.60,3.87
Bogotá,2016,Diciembre,2361.60,33518.01,2.36
Bogotá,2016,Diciembre,25000.00,67268.48,25.00
Bogotá,2016,Diciembre,12600.25,262873.95,12.60
Bogotá,2016,Diciembre,6963.35,379333.26,6.96
Bogotá,2016,Diciembre,5480.00,43036.97,5.48
Bogotá,2016,Diciembre,5100.00,40714.17,5.10
Bogotá,2016,Diciembre,6400.00,178304.83,6.40
Bogotá,2016,Diciembre,3679.85,33950.91,3.68
Bogotá,2016,Diciembre,6870.93,202953.36,6.87
Bogotá,2016,Diciembre,306.00,8043.22,0.31
Bogotá,2016,Diciembre,81.00,1653.31,0.08
Bogotá,2016,Diciembre,3062.20,72141.86,3.06
Bogotá,2016,Diciembre,556.56,36473.39,0.56
Bogotá,2016,Diciembre,19845.35,1004570.86,19.85
Bogotá,2016,Diciembre,1089.00,15531.30,1.09
Bogotá,2016,Diciembre,14140.00,128886.42,14.14
Bogotá,2016,Diciembre,28001.21,1458402.58,28.00
Bogotá,2016,Diciembre,4204.20,47199.78,4.20
Bogotá,2016,Diciembre,2520.00,9093.92,2.52
Bogotá,2016,Diciembre,17555.52,503683.56,17.56
Bogotá,2016,Diciembre,26500.00,177244.30,26.50
Bogotá,2016,Diciembre,9980.00,88285.66,9.98
Bogotá,2016,Diciembre,8360.85,147970.91,8.36
Bogotá,2016,Diciembre,142.92,2412.25,0.14
Bogotá,2016,Diciembre,19560.00,280308.20,19.56
Bogotá,2016,Diciembre,14346.63,210956.72,14.35
Bogotá,2016,Diciembre,66966.40,777699.09,66.97
Bogotá,2016,Diciembre,14200.00,203471.90,14.20
Bogotá,2016,Diciembre,592.15,18788.92,0.59
Bogotá,2016,Diciembre,1642.60,65819.33,1.64
Bogotá,2016,Diciembre,105.60,6733.53,0.11
Bogotá,2016,Diciembre,15024.00,26979.36,15.02
Bogotá,2016,Diciembre,5316.00,10100.48,5.32
Bogotá,2016,Diciembre,53052.54,1344275.71,53.05
Bogotá,2016,Diciembre,609.52,20125.71,0.61
Bogotá,2016,Diciembre,5085.73,124776.02,5.09
Bogotá,2016,Diciembre,7981.48,96652.55,7.98
Bogotá,2016,Diciembre,6439.93,52250.00,6.44
Bogotá,2016,Diciembre,9674.95,249458.31,9.67
Bogotá,2016,Diciembre,4653.71,131011.47,4.65
Bogotá,2016,Diciembre,11604.52,123903.27,11.60
Bogotá,2016,Diciembre,2289.80,45672.82,2.29
Bogotá,2016,Diciembre,571.43,13223.16,0.57
BolÃ­var,2008,Diciembre,10471.68,36707.35,10.47
BolÃ­var,2009,Diciembre,896.42,3801.74,0.90
Caldas,2006,Diciembre,500000.00,1714854.40,500.00
Caldas,2010,Diciembre,60000.00,517959.32,60.00
Caldas,2010,Diciembre,43200.00,374084.82,43.20
Caldas,2011,Diciembre,467268.00,2328757.54,467.27
Caldas,2011,Diciembre,46500.00,453657.11,46.50
Caldas,2011,Diciembre,83820.00,482333.21,83.82
Caldas,2013,Diciembre,28000.00,159274.19,28.00
Cauca,2014,Diciembre,1200.00,22113.89,1.20
Cundinamarca,2006,Diciembre,489.60,6288.07,0.49
Cundinamarca,2006,Diciembre,68.04,474.05,0.07
Cundinamarca,2006,Diciembre,181.44,2354.13,0.18
Cundinamarca,2006,Diciembre,1440.00,7364.40,1.44
Cundinamarca,2007,Diciembre,1224.00,14038.66,1.22
Cundinamarca,2007,Diciembre,567.00,3538.14,0.57
Cundinamarca,2007,Diciembre,720.00,4610.91,0.72
Cundinamarca,2007,Diciembre,6728.33,87614.74,6.73
Cundinamarca,2007,Diciembre,4286.39,57089.52,4.29
Cundinamarca,2007,Diciembre,1695.55,31544.03,1.70
Cundinamarca,2007,Diciembre,424.00,6910.07,0.42
Cundinamarca,2007,Diciembre,693.96,7755.48,0.69
Cundinamarca,2007,Diciembre,15000.00,29748.34,15.00
Cundinamarca,2007,Diciembre,25000.00,63163.68,25.00
Cundinamarca,2008,Diciembre,1134.00,7899.32,1.13
Cundinamarca,2008,Diciembre,2004.02,32032.32,2.00
Cundinamarca,2008,Diciembre,1080.06,16542.52,1.08
Cundinamarca,2008,Diciembre,10872.62,142139.04,10.87
Cundinamarca,2008,Diciembre,3349.17,53688.41,3.35
Cundinamarca,2008,Diciembre,1820.86,46695.98,1.82
Cundinamarca,2008,Diciembre,25.00,101.26,0.03
Cundinamarca,2008,Diciembre,238.14,3066.76,0.24
Cundinamarca,2008,Diciembre,696.00,10094.98,0.70
Cundinamarca,2008,Diciembre,6000.00,39421.63,6.00
Cundinamarca,2008,Diciembre,4521.00,4167.82,4.52
Cundinamarca,2009,Diciembre,489.60,6454.33,0.49
Cundinamarca,2009,Diciembre,907.20,6682.30,0.91
Cundinamarca,2009,Diciembre,1635.04,10909.83,1.64
Cundinamarca,2009,Diciembre,108.80,1409.37,0.11
Cundinamarca,2009,Diciembre,342.60,6799.29,0.34
Cundinamarca,2009,Diciembre,860.80,14331.69,0.86
Cundinamarca,2010,Diciembre,25000.00,211871.67,25.00
Cundinamarca,2010,Diciembre,221.13,5568.27,0.22
Cundinamarca,2011,Diciembre,16000.00,48596.31,16.00
Cundinamarca,2011,Diciembre,600.00,6557.61,0.60
Cundinamarca,2011,Diciembre,8004.71,88690.46,8.00
Cundinamarca,2011,Diciembre,25000.00,255594.20,25.00
Cundinamarca,2011,Diciembre,6858.00,56778.04,6.86
Cundinamarca,2011,Diciembre,14000.00,166051.59,14.00
Cundinamarca,2011,Diciembre,1087.40,11714.61,1.09
Cundinamarca,2011,Diciembre,742.56,10173.06,0.74
Cundinamarca,2012,Diciembre,160.00,5569.13,0.16
Cundinamarca,2012,Diciembre,240.00,2254.67,0.24
Cundinamarca,2012,Diciembre,8881.38,125775.94,8.88
Cundinamarca,2012,Diciembre,226.86,932.24,0.23
Cundinamarca,2012,Diciembre,183.70,5023.65,0.18
Cundinamarca,2012,Diciembre,5684.57,98240.79,5.68
Cundinamarca,2012,Diciembre,2057.48,31844.63,2.06
Cundinamarca,2012,Diciembre,28000.00,258319.75,28.00
Cundinamarca,2012,Diciembre,27.21,447.65,0.03
Cundinamarca,2012,Diciembre,17628.00,111635.50,17.63
Cundinamarca,2012,Diciembre,30000.00,14719.41,30.00
Cundinamarca,2013,Diciembre,800.00,7916.40,0.80
Cundinamarca,2013,Diciembre,216.00,2261.35,0.22
Cundinamarca,2013,Diciembre,25000.00,82597.05,25.00
Cundinamarca,2013,Diciembre,1000.00,10422.51,1.00
Cundinamarca,2013,Diciembre,5441.18,229814.42,5.44
Cundinamarca,2013,Diciembre,2973.00,40970.01,2.97
Cundinamarca,2013,Diciembre,898.11,15789.22,0.90
Cundinamarca,2013,Diciembre,2542.97,40130.30,2.54
Cundinamarca,2013,Diciembre,17628.00,119328.17,17.63
Cundinamarca,2014,Diciembre,5850.00,82723.00,5.85
Cundinamarca,2014,Diciembre,524.61,7437.26,0.52
Cundinamarca,2014,Diciembre,10695.39,151626.39,10.70
Cundinamarca,2014,Diciembre,4.74,479.76,0.00
Cundinamarca,2014,Diciembre,28.38,3047.41,0.03
Cundinamarca,2014,Diciembre,539.00,2434.13,0.54
Cundinamarca,2014,Diciembre,26000.00,109434.28,26.00
Cundinamarca,2014,Diciembre,28000.00,422616.88,28.00
Cundinamarca,2014,Diciembre,14000.00,94793.97,14.00
Cundinamarca,2014,Diciembre,217.72,4886.18,0.22
Cundinamarca,2014,Diciembre,771.10,9059.23,0.77
Cundinamarca,2014,Diciembre,4559.60,104582.61,4.56
Cundinamarca,2014,Diciembre,24903.22,578446.25,24.90
Cundinamarca,2014,Diciembre,2223.04,67744.00,2.22
Cundinamarca,2014,Diciembre,422.00,10247.95,0.42
Cundinamarca,2015,Diciembre,257.60,13169.21,0.26
Cundinamarca,2015,Diciembre,1500.00,23936.55,1.50
Cundinamarca,2015,Diciembre,480.70,11791.53,0.48
Cundinamarca,2015,Diciembre,60018.99,706481.41,60.02
Cundinamarca,2015,Diciembre,28000.00,327382.29,28.00
Cundinamarca,2015,Diciembre,54.43,1668.50,0.05
Cundinamarca,2015,Diciembre,54.21,1666.80,0.05
Cundinamarca,2015,Diciembre,4911.17,143559.69,4.91
Cundinamarca,2015,Diciembre,2794.28,91731.32,2.79
Cundinamarca,2015,Diciembre,119.07,4692.25,0.12
Cundinamarca,2015,Diciembre,67131.62,635393.01,67.13
Cundinamarca,2016,Diciembre,300.96,8519.26,0.30
Cundinamarca,2016,Diciembre,660.00,3757.00,0.66
Cundinamarca,2016,Diciembre,38850.00,374358.94,38.85
Cundinamarca,2016,Diciembre,13122.00,188174.44,13.12
Cundinamarca,2016,Diciembre,90.49,2927.63,0.09
Cundinamarca,2016,Diciembre,41639.74,359724.72,41.64
Cundinamarca,2016,Diciembre,116.80,3778.80,0.12
Cundinamarca,2016,Diciembre,12400.91,401204.19,12.40
Cundinamarca,2016,Diciembre,781.19,25273.73,0.78
La Guajira,2012,Diciembre,1350.00,15958.70,1.35
La Guajira,2012,Diciembre,29188.38,388321.88,29.19
La Guajira,2012,Diciembre,39671.91,678486.55,39.67
La Guajira,2013,Diciembre,50287.26,695249.30,50.29
La Guajira,2013,Diciembre,7247.10,67009.39,7.25
La Guajira,2014,Diciembre,37838.71,739079.19,37.84
La Guajira,2014,Diciembre,3731.71,54545.34,3.73
La Guajira,2015,Diciembre,6941.95,186120.71,6.94
La Guajira,2015,Diciembre,7502.68,196128.26,7.50
La Guajira,2016,Diciembre,61.78,1042.53,0.06
La Guajira,2016,Diciembre,4555.08,82256.60,4.56
La Guajira,2016,Diciembre,4649.31,79321.45,4.65
La Guajira,2016,Diciembre,1555.24,56537.17,1.56
Magdalena,2007,Diciembre,190.94,4579.77,0.19
Magdalena,2007,Diciembre,264.59,11212.24,0.26
Magdalena,2008,Diciembre,3976.81,93966.07,3.98
Magdalena,2009,Diciembre,1899.30,30153.96,1.90
Magdalena,2011,Diciembre,1212.57,22319.37,1.21
Nariño,2006,Diciembre,14909.71,228047.87,14.91
Nariño,2006,Diciembre,4859.26,33628.71,4.86
Nariño,2006,Diciembre,1904.09,83629.80,1.90
Nariño,2006,Diciembre,34000.00,65512.91,34.00
Nariño,2007,Diciembre,22447.55,248562.49,22.45
Nariño,2007,Diciembre,288.36,2800.67,0.29
Nariño,2007,Diciembre,300.30,11317.58,0.30
Nariño,2008,Diciembre,36000.00,4702.07,36.00
Nariño,2008,Diciembre,7003.10,119746.92,7.00
Nariño,2008,Diciembre,2534.22,17811.70,2.53
Nariño,2008,Diciembre,4116.70,161336.72,4.12
Nariño,2009,Diciembre,6826.00,98456.58,6.83
Nariño,2010,Diciembre,70360.00,226313.26,70.36
Nariño,2011,Diciembre,10000.00,1077.95,10.00
Nariño,2011,Diciembre,100000.00,1136429.64,100.00
Nariño,2011,Diciembre,8318.00,136139.05,8.32
Nariño,2011,Diciembre,10998.00,383196.68,11.00
Nariño,2011,Diciembre,358580.00,1258112.68,358.58
Nariño,2012,Diciembre,30040.00,55357.50,30.04
Nariño,2013,Diciembre,30510.00,99930.05,30.51
Norte de Santander,2008,Diciembre,242100.00,1562964.17,242.10
Norte de Santander,2009,Diciembre,32000.00,130688.14,32.00
Norte de Santander,2013,Diciembre,90000.00,176819.30,90.00
Risaralda,2009,Diciembre,11022.00,108286.89,11.02
Risaralda,2009,Diciembre,25000.00,145533.48,25.00
Risaralda,2011,Diciembre,9450.00,96284.35,9.45
Risaralda,2012,Diciembre,79.54,30508.09,0.08
Risaralda,2012,Diciembre,7680.00,70692.50,7.68
Risaralda,2013,Diciembre,408.24,15085.58,0.41
Risaralda,2013,Diciembre,8448.00,62840.26,8.45
Risaralda,2013,Diciembre,9694.23,88816.18,9.69
Risaralda,2014,Diciembre,127.00,2915.57,0.13
Risaralda,2014,Diciembre,1890.00,33336.72,1.89
Risaralda,2015,Diciembre,20.00,3950.24,0.02
Risaralda,2015,Diciembre,1388.16,18748.37,1.39
Risaralda,2015,Diciembre,1500.00,17047.50,1.50
Risaralda,2015,Diciembre,640.00,9441.00,0.64
Risaralda,2016,Diciembre,9600.00,91945.52,9.60
Risaralda,2016,Diciembre,225000.00,2119178.17,225.00
Risaralda,2016,Diciembre,11980.99,156932.51,11.98
Risaralda,2016,Diciembre,2652.84,53124.94,2.65
Risaralda,2016,Diciembre,3087.00,35073.18,3.09
San Andrés y Providencia,2016,Diciembre,41.00,1712.70,0.04
Santander,2006,Diciembre,50015.43,203826.09,50.02
Santander,2010,Diciembre,16000.00,87772.47,16.00
Santander,2011,Diciembre,2232.58,5907.87,2.23
Santander,2013,Diciembre,635.02,5006.60,0.64
Santander,2016,Diciembre,120000.00,822429.49,120.00
Valle del Cauca,2006,Diciembre,81.00,21278.74,0.08
Valle del Cauca,2006,Diciembre,1825.00,45713.41,1.83
Valle del Cauca,2006,Diciembre,11160.00,21695.62,11.16
Valle del Cauca,2006,Diciembre,76000.00,290002.80,76.00
Valle del Cauca,2007,Diciembre,310.05,27658.69,0.31
Valle del Cauca,2007,Diciembre,40.00,1034.02,0.04
Valle del Cauca,2007,Diciembre,1825.00,39180.18,1.83
Valle del Cauca,2007,Diciembre,3000.00,8984.60,3.00
Valle del Cauca,2007,Diciembre,150000.00,664490.61,150.00
Valle del Cauca,2008,Diciembre,307.00,45481.96,0.31
Valle del Cauca,2008,Diciembre,5500.00,20770.53,5.50
Valle del Cauca,2008,Diciembre,1000.00,6200.02,1.00
Valle del Cauca,2008,Diciembre,1036.80,11868.93,1.04
Valle del Cauca,2009,Diciembre,14400.00,45042.71,14.40
Valle del Cauca,2009,Diciembre,15000.00,127810.54,15.00
Valle del Cauca,2009,Diciembre,9360.00,50205.72,9.36
Valle del Cauca,2009,Diciembre,2765.00,29293.94,2.77
Valle del Cauca,2010,Diciembre,2800.00,27228.15,2.80
Valle del Cauca,2010,Diciembre,3110.40,30843.18,3.11
Valle del Cauca,2010,Diciembre,25000.00,62439.78,25.00
Valle del Cauca,2010,Diciembre,154000.00,1378104.96,154.00
Valle del Cauca,2011,Diciembre,4140.00,35437.38,4.14
Valle del Cauca,2011,Diciembre,15000.00,191929.96,15.00
Valle del Cauca,2011,Diciembre,20433.40,79644.88,20.43
Valle del Cauca,2011,Diciembre,1825.00,45727.71,1.83
Valle del Cauca,2012,Diciembre,250000.00,2212721.32,250.00
Valle del Cauca,2012,Diciembre,503.95,5082.83,0.50
Valle del Cauca,2012,Diciembre,6000.00,73135.18,6.00
Valle del Cauca,2013,Diciembre,150000.00,1124271.01,150.00
Valle del Cauca,2013,Diciembre,8470.00,35030.77,8.47
Valle del Cauca,2014,Diciembre,766.29,27204.05,0.77
Valle del Cauca,2014,Diciembre,100.00,1249.47,0.10
Valle del Cauca,2014,Diciembre,720.00,8883.97,0.72
Valle del Cauca,2014,Diciembre,140000.00,889184.77,140.00
Valle del Cauca,2014,Diciembre,2000.00,13211.96,2.00
Valle del Cauca,2014,Diciembre,40000.00,352680.83,40.00
Valle del Cauca,2015,Diciembre,60.00,16356.80,0.06
Valle del Cauca,2015,Diciembre,1160.00,16852.93,1.16
Valle del Cauca,2015,Diciembre,1472.00,21414.27,1.47
Valle del Cauca,2015,Diciembre,90000.00,834263.32,90.00
Valle del Cauca,2015,Diciembre,14270.00,91292.63,14.27
Valle del Cauca,2015,Diciembre,9.00,136.12,0.01
Valle del Cauca,2015,Diciembre,1825.00,75222.73,1.83
Valle del Cauca,2016,Diciembre,760.00,10967.50,0.76
Valle del Cauca,2016,Diciembre,1520.00,21554.81,1.52
Valle del Cauca,2016,Diciembre,3960.00,82525.32,3.96
Valle del Cauca,2016,Diciembre,12600.00,86815.63,12.60
Valle del Cauca,2016,Diciembre,10000.00,53788.65,10.00
Antioquia,2006,Enero,21000.00,36854.41,21.00
Antioquia,2006,Enero,100050.00,342975.74,100.05
Antioquia,2006,Enero,312.00,3551.91,0.31
Antioquia,2006,Enero,4200.00,22807.88,4.20
Antioquia,2006,Enero,34984.80,171023.25,34.98
Antioquia,2007,Enero,15.92,307.20,0.02
Antioquia,2007,Enero,10264.32,50003.39,10.26
Antioquia,2007,Enero,5000.00,15896.51,5.00
Antioquia,2007,Enero,25.00,817.24,0.03
Antioquia,2007,Enero,3780.80,37193.75,3.78
Antioquia,2007,Enero,7443.90,121697.04,7.44
Antioquia,2007,Enero,19075.20,104992.09,19.08
Antioquia,2008,Enero,198.00,2793.86,0.20
Antioquia,2008,Enero,22046.40,201619.41,22.05
Antioquia,2008,Enero,1137.60,14798.52,1.14
Antioquia,2008,Enero,11970.40,117739.80,11.97
Antioquia,2008,Enero,125.00,2078.68,0.13
Antioquia,2008,Enero,403.20,9349.83,0.40
Antioquia,2008,Enero,5777.82,133752.41,5.78
Antioquia,2008,Enero,11500.00,55637.99,11.50
Antioquia,2008,Enero,850.90,6508.33,0.85
Antioquia,2008,Enero,4892.40,74830.51,4.89
Antioquia,2008,Enero,2460.03,14524.09,2.46
Antioquia,2008,Enero,60445.20,365860.54,60.45
Antioquia,2008,Enero,20000.00,32976.33,20.00
Antioquia,2009,Enero,9940.00,35300.38,9.94
Antioquia,2009,Enero,848.64,12553.93,0.85
Antioquia,2009,Enero,12635.20,150319.63,12.64
Antioquia,2009,Enero,15000.00,87072.56,15.00
Antioquia,2009,Enero,23.95,81.89,0.02
Antioquia,2009,Enero,25.00,998.44,0.03
Antioquia,2009,Enero,25047.00,141374.36,25.05
Antioquia,2009,Enero,6877.80,42316.71,6.88
Antioquia,2009,Enero,140000.00,367011.78,140.00
Antioquia,2009,Enero,16689.24,173839.59,16.69
Antioquia,2010,Enero,3460.00,21856.99,3.46
Antioquia,2010,Enero,1184.00,16581.62,1.18
Antioquia,2010,Enero,11235.00,120781.35,11.23
Antioquia,2010,Enero,450.00,3400.00,0.45
Antioquia,2010,Enero,2232.80,75840.12,2.23
Antioquia,2010,Enero,3002.04,103006.30,3.00
Antioquia,2010,Enero,100050.00,669156.47,100.05
Antioquia,2010,Enero,28031.76,219108.13,28.03
Antioquia,2010,Enero,19844.83,145801.97,19.84
Antioquia,2011,Enero,17452.88,134430.51,17.45
Antioquia,2011,Enero,11666.04,99482.36,11.67
Antioquia,2011,Enero,300288.00,1939058.00,300.29
Antioquia,2011,Enero,101000.00,907361.07,101.00
Antioquia,2011,Enero,40000.00,298178.99,40.00
Antioquia,2011,Enero,4471.20,3414.81,4.47
Antioquia,2011,Enero,5882.40,7997.77,5.88
Antioquia,2011,Enero,11585.40,138726.34,11.59
Antioquia,2011,Enero,1638.00,40111.52,1.64
Antioquia,2011,Enero,3822.00,49962.06,3.82
Antioquia,2011,Enero,2487.00,73916.62,2.49
Antioquia,2011,Enero,1613.40,48543.90,1.61
Antioquia,2011,Enero,1759.40,45714.28,1.76
Antioquia,2011,Enero,3780.60,50540.22,3.78
Antioquia,2011,Enero,683.40,9756.71,0.68
Antioquia,2011,Enero,400.32,10619.25,0.40
Antioquia,2011,Enero,9685.80,56917.58,9.69
Antioquia,2011,Enero,21084.00,112055.17,21.08
Antioquia,2011,Enero,252.00,1795.55,0.25
Antioquia,2011,Enero,15000.00,145475.11,15.00
Antioquia,2011,Enero,707.62,4923.74,0.71
Antioquia,2011,Enero,8580.60,112152.20,8.58
Antioquia,2011,Enero,1561.60,21843.12,1.56
Antioquia,2011,Enero,1696.32,26283.43,1.70
Antioquia,2011,Enero,16682.60,166010.13,16.68
Antioquia,2011,Enero,851.00,3365.26,0.85
Antioquia,2011,Enero,12000.00,49222.67,12.00
Antioquia,2012,Enero,80000.00,197553.89,80.00
Antioquia,2012,Enero,4876.50,91377.59,4.88
Antioquia,2012,Enero,225285.00,1069625.15,225.28
Antioquia,2012,Enero,15621.00,48881.90,15.62
Antioquia,2012,Enero,250000.00,2312076.37,250.00
Antioquia,2012,Enero,16000.00,155341.52,16.00
Antioquia,2012,Enero,11661.24,150446.23,11.66
Antioquia,2012,Enero,1918.40,30556.55,1.92
Antioquia,2012,Enero,1780.20,44235.97,1.78
Antioquia,2012,Enero,1374.40,28552.46,1.37
Antioquia,2012,Enero,455.00,20708.59,0.46
Antioquia,2012,Enero,1892.54,47221.24,1.89
Antioquia,2012,Enero,20118.00,38663.48,20.12
Antioquia,2012,Enero,5965.20,37523.43,5.97
Antioquia,2012,Enero,24746.00,120648.18,24.75
Antioquia,2012,Enero,30000.00,355156.64,30.00
Antioquia,2012,Enero,24000.00,83122.06,24.00
Antioquia,2012,Enero,381.02,2578.72,0.38
Antioquia,2012,Enero,25.00,677.97,0.03
Antioquia,2013,Enero,10.00,1164.25,0.01
Antioquia,2013,Enero,5000.16,45891.05,5.00
Antioquia,2013,Enero,8647.33,72007.84,8.65
Antioquia,2013,Enero,76200.00,669020.24,76.20
Antioquia,2013,Enero,1050.00,4143.42,1.05
Antioquia,2013,Enero,43904.80,266442.52,43.90
Antioquia,2013,Enero,2808.00,47630.80,2.81
Antioquia,2013,Enero,17700.00,172292.52,17.70
Antioquia,2013,Enero,4964.00,72728.17,4.96
Antioquia,2013,Enero,1123.20,17787.60,1.12
Antioquia,2013,Enero,5864.40,32883.43,5.86
Antioquia,2013,Enero,9060.00,47984.67,9.06
Antioquia,2013,Enero,25200.00,125094.58,25.20
Antioquia,2013,Enero,33464.00,137109.19,33.46
Antioquia,2013,Enero,25.00,604.54,0.03
Antioquia,2014,Enero,5075.55,95277.61,5.08
Antioquia,2014,Enero,227.08,2050.98,0.23
Antioquia,2014,Enero,20000.00,82719.72,20.00
Antioquia,2014,Enero,30500.00,140076.08,30.50
Antioquia,2014,Enero,17428.57,173343.26,17.43
Antioquia,2014,Enero,575072.00,3003990.25,575.07
Antioquia,2014,Enero,4000.00,28340.11,4.00
Antioquia,2014,Enero,12264.00,98273.58,12.26
Antioquia,2014,Enero,95000.00,724603.51,95.00
Antioquia,2014,Enero,540.80,3150.18,0.54
Antioquia,2014,Enero,12637.35,85574.59,12.64
Antioquia,2014,Enero,39100.00,316992.75,39.10
Antioquia,2014,Enero,66.30,1494.58,0.07
Antioquia,2014,Enero,26.25,291.57,0.03
Antioquia,2014,Enero,651.60,12728.87,0.65
Antioquia,2014,Enero,1708.80,50043.41,1.71
Antioquia,2014,Enero,1017.60,24666.62,1.02
Antioquia,2014,Enero,1193.80,54188.53,1.19
Antioquia,2014,Enero,60000.00,216212.31,60.00
Antioquia,2014,Enero,4141.80,71662.04,4.14
Antioquia,2014,Enero,4569.00,63414.95,4.57
Antioquia,2014,Enero,1259.16,22602.83,1.26
Antioquia,2014,Enero,4089.00,17820.15,4.09
Antioquia,2014,Enero,6258.60,38983.89,6.26
Antioquia,2014,Enero,24459.80,131393.31,24.46
Antioquia,2014,Enero,25200.00,154422.63,25.20
Antioquia,2014,Enero,41670.00,199372.45,41.67
Antioquia,2014,Enero,25.00,428.19,0.03
Antioquia,2014,Enero,1440.00,25482.73,1.44
Antioquia,2014,Enero,4200.00,57828.07,4.20
Antioquia,2015,Enero,2189.63,26491.85,2.19
Antioquia,2015,Enero,13352.77,161552.46,13.35
Antioquia,2015,Enero,2250600.00,15768475.59,2250.60
Antioquia,2015,Enero,20000.00,129699.37,20.00
Antioquia,2015,Enero,80.00,496.53,0.08
Antioquia,2015,Enero,6859.60,33300.00,6.86
Antioquia,2015,Enero,26175.00,111200.15,26.18
Antioquia,2015,Enero,259.20,5386.85,0.26
Antioquia,2015,Enero,420.00,4880.10,0.42
Antioquia,2015,Enero,1610.00,44125.30,1.61
Antioquia,2015,Enero,3157.20,90933.99,3.16
Antioquia,2015,Enero,3317.20,80215.57,3.32
Antioquia,2015,Enero,799.68,44078.82,0.80
Antioquia,2015,Enero,3444.46,124375.26,3.44
Antioquia,2015,Enero,1944.00,106519.52,1.94
Antioquia,2015,Enero,8098.50,163958.86,8.10
Antioquia,2015,Enero,3594.80,72938.49,3.59
Antioquia,2015,Enero,2338.56,36688.46,2.34
Antioquia,2015,Enero,50.00,1356.31,0.05
Antioquia,2015,Enero,65786.00,354586.77,65.79
Antioquia,2015,Enero,4780.80,33709.34,4.78
Antioquia,2015,Enero,11059.20,85035.82,11.06
Antioquia,2016,Enero,2.00,95.65,0.00
Antioquia,2016,Enero,3.60,188.65,0.00
Antioquia,2016,Enero,86.40,15407.34,0.09
Antioquia,2016,Enero,280.00,27227.45,0.28
Antioquia,2016,Enero,4279.20,155612.08,4.28
Antioquia,2016,Enero,100050.00,862892.92,100.05
Antioquia,2016,Enero,46000.00,443816.13,46.00
Antioquia,2016,Enero,2136.00,33905.97,2.14
Antioquia,2016,Enero,10485.00,112250.61,10.48
Antioquia,2016,Enero,6875.00,65260.09,6.88
Antioquia,2016,Enero,6860.00,128475.23,6.86
Antioquia,2016,Enero,25.00,951.73,0.03
Antioquia,2016,Enero,5040.00,33899.89,5.04
Antioquia,2016,Enero,22720.00,147261.47,22.72
Antioquia,2016,Enero,30.38,2471.54,0.03
Antioquia,2017,Enero,40000.00,283712.93,40.00
Antioquia,2017,Enero,5201.88,132611.97,5.20
Antioquia,2017,Enero,1304.64,66151.62,1.30
Antioquia,2017,Enero,25000.00,212062.45,25.00
Antioquia,2017,Enero,8000.00,68251.15,8.00
Antioquia,2017,Enero,128.00,2000.59,0.13
Antioquia,2017,Enero,525.00,2516.37,0.53
Antioquia,2017,Enero,5250.00,22499.22,5.25
Antioquia,2017,Enero,21000.00,153550.57,21.00
Antioquia,2017,Enero,316.00,10174.54,0.32
Antioquia,2017,Enero,1303.86,45133.26,1.30
Antioquia,2017,Enero,2522.30,59656.47,2.52
Antioquia,2017,Enero,5888.30,124012.55,5.89
Antioquia,2017,Enero,388.50,8273.86,0.39
Antioquia,2017,Enero,5040.00,86715.60,5.04
Antioquia,2017,Enero,864.00,4526.95,0.86
Antioquia,2017,Enero,36295.60,238171.77,36.30
Antioquia,2017,Enero,2959.90,108938.73,2.96
Antioquia,2017,Enero,25.00,1132.81,0.03
Antioquia,2017,Enero,25.00,1545.82,0.03
Atlántico,2006,Enero,524.82,1472.93,0.52
Atlántico,2007,Enero,278.51,5661.02,0.28
Atlántico,2007,Enero,27151.59,297327.58,27.15
Atlántico,2008,Enero,226.80,1382.12,0.23
Atlántico,2008,Enero,34.73,302.64,0.03
Atlántico,2008,Enero,68.04,154.27,0.07
Atlántico,2008,Enero,61625.36,490538.26,61.63
Atlántico,2008,Enero,1505.84,14477.78,1.51
Atlántico,2009,Enero,907.31,1496.61,0.91
Atlántico,2009,Enero,17.36,180.59,0.02
Atlántico,2009,Enero,522.82,1888.62,0.52
Atlántico,2009,Enero,59965.63,488961.40,59.97
Atlántico,2009,Enero,1650.71,9359.23,1.65
Atlántico,2010,Enero,897.30,4342.13,0.90
Atlántico,2010,Enero,731.25,4223.36,0.73
Atlántico,2010,Enero,65661.26,472202.08,65.66
Atlántico,2010,Enero,979.20,15525.25,0.98
Atlántico,2010,Enero,1058.48,4147.86,1.06
Atlántico,2010,Enero,52.09,583.26,0.05
Atlántico,2010,Enero,1255.54,5142.72,1.26
Atlántico,2011,Enero,513.90,2499.08,0.51
Atlántico,2011,Enero,787.50,4381.59,0.79
Atlántico,2011,Enero,10700.83,51136.64,10.70
